areaNm,areaNmCn,areaNmEn,createDt,natDeathCnt,natDeathRate,natDefCnt,nationNm,nationNmCn,nationNmEn,seq,stdDay,updateDt
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,6,16.21621622,37,°¡ÀÌ¾Æ³ª,Ð¤?Ñá,Guyana,9372,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,18,2.69058296,669,Äí¹Ù,Í¯÷é,Cuba,9371,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,0,0,12,¼¼ÀÎÆ®ºó¼¾Æ®±×·¹³ªµò,?Ùþßµ÷åûúÌ«×ù?ïËÞÙ,Saint Vincent and the Grenadines,9370,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,25,6.361323155,393,¿ÂµÎ¶ó½º,ûóÔ´ÕÃÞÙ,Honduras,9369,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,4,5.797101449,69,ÀÚ¸ÞÀÌÄ«,ä³?Ê¥,Jamaica,9368,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,24,8,300,º¼¸®ºñ¾Æ,?××??,Bolivia,9367,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,79,2.4427953,3234,ÆÄ³ª¸¶,÷éÑÚ?,Panama,9366,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,6,4.47761194,134,ÆÄ¶ó°úÀÌ,÷éÕÃÐ¤,Paraguay,9365,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,3,0.519930676,577,ÄÚ½ºÅ¸¸®Ä«,Ê¨ÞÙ?ÕóÊ¥,Costa Rica,9364,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,181,2.643107477,6848,Æä·ç,Ýú?,Peru,9363,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,100,3.69139904,2709,ÄÝ·Òºñ¾Æ,Ê¨?Ýï?,Columbia,9362,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,80,1.109108554,7213,Ä¥·¹,òª××,Chile,9361,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,82,4.151898734,1975,¾Æ¸£ÇîÆ¼³ª,ä¹ÐÆïÕ,Argentina,9360,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,173,5.830805527,2967,µµ¹Ì´ÏÄ«°øÈ­±¹,ÒýÚ·ÒùÊ¥Íìûú?,Dominican Republic,9359,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,333,4.460219662,7466,¿¡Äâµµ¸£,äøÍþÒý?,Ecuador,9358,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,273,6.470727661,4219,¸ß½ÃÄÚ,Ùøà¤Ê¨,Mexico,9357,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,1328,5.667947076,23430,ºê¶óÁú,÷éà¤,Brazil,9356,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,780,3.039395238,25663,Ä³³ª´Ù,Ê¥ÑÚÓÞ,Canada,9355,2020-04-14 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-14 10:43,23232,4.020476186,577842,¹Ì±¹,Ú¸?,United States of America,9354,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,0,0,1,¿¹¸à,å¥Ú¦,Yemen,9353,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,1,4,25,¸®ºñ¾Æ,××Ýïä¬,Libya,9352,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,2,8,25,½Ã¸®¾Æ,××ä¬,Syria,9351,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,120,6.872852234,1746,¸ð·ÎÄÚ,Ø¤Õ¦Ê¨,Morocco,9350,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,65,1.317389542,4934,»ç¿ìµð¾Æ¶óºñ¾Æ,ÞÞ÷åä¹ÕÃÛ×,Saudi Arabia,9349,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,31,4.384724187,707,Æ¢´ÏÁö,ÔÍÒùÞÙ,Tunisia,9348,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,7,1.799485861,389,¿ä¸£´Ü,?Ó©,Jordan,9347,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,7,0.216651192,3231,Ä«Å¸¸£,?÷²?,Qatar,9346,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,296,15.46499478,1914,¾ËÁ¦¸®,ä¹?Ðà××?,Algeria,9345,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,159,7.699757869,2065,ÀÌÁýÆ®,äïÐà,Egypt,9344,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,116,1.001208355,11586,ÀÌ½º¶ó¿¤,ì¤ßäÖª,Israel,9343,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,20,3.164556962,632,·¹¹Ù³í,Õó÷éÒì,Lebanon,9342,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,4,0.550206327,727,¿À¸¸,ä¹Øº,Oman,9341,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,78,5.660377358,1378,ÀÌ¶óÅ©,ì¥ÕÃÐº,Iraq,9340,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,25,0.606354596,4123,¾Æ¶ø¿¡¹Ì¸®Æ®,ä¹ÕÃÛ×?ùêõÜ??,United Arab Emirates,9339,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,6,0.445103858,1348,¹Ù·¹ÀÎ,÷é×ù,Bahrain,9338,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,2,0.153846154,1300,Äí¿þÀÌÆ®,Î¡êÎ÷å,Kuwait,9337,2020-04-14 9:00,
Áßµ¿,ñé?,Middle East,2020-04-14 10:43,4585,6.254859965,73303,ÀÌ¶õ,ì¥ÕÇ,Iran,9336,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,0,0,16,¶ó¿À½º,ÖÕ?,Laos,9335,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,4,9.756097561,41,¹Ì¾á¸¶,Øûï¤,Myanmar,9334,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,0,0,2,µ¿Æ¼¸ð¸£,ÔÔð¨Ú¡,East Timor,9333,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,5,1.193317422,419,Å°¸£±â½º½ºÅº,ÑÎ?ÑÎÞÙÞÙ÷¤,Kyrgyzstan,9332,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,4,0.446428571,896,¿ìÁîº£Å°½ºÅº,???ÐºÞÙ÷¤,Uzbekistan,9331,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,12,1.225740552,979,Ä«ÀÚÈå½ºÅº,ùë?ÐºÞÙ÷¤,Kazakhstan,9330,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,0,0,16,¸ù°ñ,ÙÕÍ¯,Mongolia,9329,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,1,0.735294118,136,ºê·ç³ªÀÌ,Ùþ?,Brunei,9328,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,34,5.475040258,621,¹æ±Û¶óµ¥½Ã,ØëÊ¥ÕÃ?,Bangladesh,9327,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,0,0,20,¸ôµðºê,??ÓÛÜý,Maldives,9326,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,0,0,5,ºÎÅº,ÜôÓ¡,Bhutan,9325,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,373,8.795095496,4241,ÀÎµµ³×½Ã¾Æ,ìÔÓøÒùà¤?,Indonesia,9324,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,93,1.692139738,5496,ÆÄÅ°½ºÅº,÷éÐñÞÙ÷¤,Pakistan,9323,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,21,3.157894737,665,¾ÆÇÁ°¡´Ï½ºÅº,ä¹Ý£ùÒ,Afghanistan,9322,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,7,3.333333333,210,½º¸®¶ûÄ«,ÞÙ×ì??,Sri Lanka,9321,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,148,0.807507639,18328,·¯½Ã¾Æ,ä­?ÞÙ,Russia,9320,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,0,0,12,³×ÆÈ,ÒùÚÕ?,Nepal,9319,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,0,0,122,Ä¯º¸µð¾Æ,ÊÓ?óó,Cambodia,9318,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,297,6.389845095,4648,ÇÊ¸®ÇÉ,Þ£×È?,Philippines,9317,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,308,3.365384615,9152,ÀÎµµ,ìÔÓø,India,9316,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,0,0,262,º£Æ®³²,êÆÑõ,Vietnam,9315,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,76,1.622891309,4683,¸»·¹ÀÌ½Ã¾Æ,??à¤?,Malaysia,9314,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,40,1.550988755,2579,ÅÂ±¹,÷Á?,Thailand,9313,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,9,0.308430432,2918,½Ì°¡Æ÷¸£,ãæÊ¥÷ç,Singapore,9312,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,109,1.425768476,7645,ÀÏº»,ìíÜâ,Japan,9311,2020-04-14 9:00,2020-04-14 11:02:42.42
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,0,0,45,¸¶Ä«¿À,çþ?,Macau,9310,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,6,1.526717557,393,´ë¸¸,÷»?,Taiwan,9309,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,4,0.396432111,1009,È«Äá,úÅùû,Hong Kong,9308,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,3341,4.062055466,82249,Áß±¹,ñé?,China,9307,2020-04-14 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-14 10:43,222,2.101476713,10564,ÇÑ±¹,ùÛ?,South Korea,9306,2020-04-14 0:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,1,»ýÇÇ¿¡¸£¹ÌÅ¬·Õ,á¡ù«äïì³ûúÚËÐº×ÌÏØÓö,Saint Pierre and Miquelon,9305,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,5,Æ÷Å¬·£µåÁ¦µµ,ÜØÐºÕµÏØÓö,Falkland Islands,9304,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,2,Ä«¸®ºê ³×´ú¶õµå,Ê¥×ÍÝïùÃÕµ,Caribbean Netherlands,9303,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,2,18.18181818,11,ºÏ¸¶¸®¾Æ³ªÁ¦µµ,ÝÁØ¥ÕòäÌÏØÓö,Northern Mariana Is.,9302,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,3,¿µ±¹·É ¹öÁø¾ÆÀÏ·£µå,çÈáÕë«ì³ÌÈÏØÓö,British Virgin Islands,9301,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,3,¾Þ±Ð¶ó,äÌÐ¤ÕÃÓö,Anguilla I.,9300,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,1,12.5,8,ÅÍÅ©½º ÄÉÀÌÄ¿½º Á¦µµ,÷åÐºÞÙûúËÂÎ¡ÞÙÏØÓö,Turks and Caicos Is.,9299,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,1,0.490196078,204,¸Ç¼¶,Ø©ëÚÓö,Isle of Man,9298,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,11,±×¸°·£µå,Ì«×ÕÕµ,Greenland,9297,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,18,´ºÄ®·¹µµ´Ï¾Æ,ãæËÓ×ëÒýÒùä¬Óö,New Caledonia l.,9296,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,9,¸óÆ®¼¼¶óÆ®,ÙÕ÷åßÝÕÃ÷å,Montserrat,9295,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,9,18,50,½ÅÆ®¸¶¸£Æ¾,??ïË,SintMaarten,9294,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,4,8.333333333,48,¹ö¹Â´Ù,ÛÝÙ·?,Bermuda,9293,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,92,¾Æ·ç¹Ù,ä¹?÷é?,Aruba,9292,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,1,1.886792453,53,¹Ì±¹·É ¹öÁø¾ÆÀÏ·£µå,Ú¸???ÌÈÏØ?,U.S. Virgin Islands,9291,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,4,3.007518797,133,±¡,??,Guam,9290,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,42,5.329949239,788,Çª¿¡¸£Åä¸®ÄÚ,÷îÒýÕóÊÀ,Puerto Rico,9289,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,2,1.047120419,191,¸¶¿äÆ®,??÷å?,Mayotte,9288,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,1,7.142857143,14,Äû¶ó¼Ò,?ÕÃßã?,Curacao,9287,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,2,4.444444444,45,ÄÉÀÌ¸ÇÁ¦µµ,?ØºÏØ?,Cayman Islands,9286,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,8,5.594405594,143,°úµé·çÇÁ,ÍþÓì?ÜÅ?,Guadeloupe,9285,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,388,ÇÁ¶û½º·É ·¹À§´Ï¿Ë,Ûö???,French Reunion,9284,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,4,2.02020202,198,ÀúÁö¼¶,?à¤?,Jersey Island,9283,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,51,ÇÁ¶û½º·É Æú¸®³×½Ã¾Æ,Ûö?÷î××Òùà¤?,Polynesia,9282,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,6,3,200,°ÇÁö¼¶,ÐÆà¤?,Guernsey,9281,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,184,ÆÐ·ÎÁ¦µµ,Ûö?ÏØ?,Faroe Islands,9280,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,86,ÇÁ¶û½º·É ±â¾Æ³ª,Ûö?Ð¤?Ñá,Guiana,9279,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,6,3.870967742,155,¸¶¸£Æ¼´ÏÅ©,?ð«ÒùÐº,Martinique,9278,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,8,¹ÙÆ¼Ä­,Ûï??,Vatican,9277,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,0,0,6,»ý¹Ù¸£ÅÚ·¹¹Ì,?÷é÷Á×ÍÚ·?,Saint Barthelemy,9276,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,2,6.060606061,33,¼¼ÀÎÆ®¸¶Æ¾,??ïË?,Saint Martin,9275,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,1,0.884955752,113,Áöºê·ÑÅÍ,òÁøÖ?öí,Gibraltar,9274,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,2,0.746268657,268,ÆÈ·¹½ºÅ¸ÀÎ,÷é×ÍÞÙ÷¤,Palestine,9273,2020-04-13 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-13 10:36,7,0.983146067,712,ÀÏº» Å©·çÁî,ìíÜâ??,Diamond Princess,9272,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,4,»óÅõ¸ÞÇÁ¸°½ÃÆä,á¡ÒýÚ¸ûúÜÅ×ùà¤Ýï,Sao Tome and Principe,9271,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,4,³²¼ö´Ü,ÑõáÌÓ¡,South Sudan,9270,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,2,16.66666667,12,¸»¶óÀ§,Ø©ÕÃë«,Malawi,9269,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,8,½Ã¿¡¶ó¸®¿Â,ßÝÕÃ××?,Sierra Leone,9268,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,3,ºê·éµð,øÖ×Ãîè,Brundi,9267,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,1,7.692307692,13,º¸Ã÷¿Í³ª,ÚÏí¼è¿Ò¡,Botswana,9266,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,7,8.045977011,87,¸»¸®,Ø©×ì,Mali,9265,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,38,±â´Ïºñ»ç¿ì,ÐúÒ®ä¬ÝïáÉ,Guinea Bissau,9264,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,20,¸ðÀáºñÅ©,Ø°ßÍÝïÐº,Mozambique,9263,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,53,¿ì°£´Ù,è¡ÊÎÓ¹,Uganda,9262,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,33,¿¡¸®Æ®·¹¾Æ,äøØ¡÷å×ìä¬,Eritrea,9261,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,2,10.52631579,19,¾Ó°ñ¶ó,äÌÊ¨ÕÃ,Angola,9260,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,104,¸¶´Ù°¡½ºÄ«¸£,Ø©Ó¹Ê¥ÞÙÊ¥,Madagascar,9259,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,1,4.761904762,21,¼Ò¸»¸®¾Æ,òÐ÷éøÖêß,Zimbabwe,9258,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,3,23.07692308,13,Áü¹Ùºê¿þ,ÝÖÔðÊÇ,Cape Verde,9257,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,1,14.28571429,7,Ä«º¸º£¸£µ¥,ßã?×ì,Somalia,9256,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,11,2.240325866,491,´ÏÁ¦¸£,Òùìíì³,Niger,9255,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,11,Â÷µå,Þ¿Ôð,Chad,9254,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,9,2.821316614,319,¸ð¸®¼Å½º,Ù¾×ìÏ´ÞÙ,Mauritius,9253,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,1,2.5,40,Àáºñ¾Æ,?Ýï?,Zambia,9252,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,1,11.11111111,9,°¨ºñ¾Æ,?Ýï?,Gambia,9251,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,2,0.930232558,215,ÁöºÎÆ¼,ÑÎøÖò¢,Djibouti,9250,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,3,9.375,32,ÅºÀÚ´Ï¾Æ,÷¤ßÍÒù?,Tanzania,9249,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,5,10.41666667,48,¶óÀÌº£¸®¾Æ,××Ýï×ì?,Liberia,9248,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,2,5.714285714,35,º£³Ã,??,Benin,9247,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,11,¼¼ÀÌ½©,ßÝàß?ÏØ?,Seychelles,9246,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,120,¸£¿Ï´Ù,?èÚ?,Rwanda,9245,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,1,14.28571429,7,¸ð¸®Å¸´Ï¾Æ,Ù¾×ì÷²Òù?,Mauritania,9244,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,12,¿¡½º¿ÍÆ¼´Ï,ÞÙè¿?Òù,Swatini,9243,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,18,Àûµµ±â´Ï,îåÔ³???,Equatorial Guinea,9242,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,5,8.333333333,60,Äá°í,?ÍýÚÅñ«Íìûú?,Congo,9241,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,11,Áß¾Ó¾ÆÇÁ¸®Ä«°øÈ­±¹,ñéÞªÍìûú?,Central African Republic,9240,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,16,³ª¹Ìºñ¾Æ,?Ú·Ýï?,Namibia,9239,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,7,3.664921466,191,ÄÉ³Ä,Ðé?,Kenya,9238,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,0,0,250,±â´Ï,???,Guinea,9237,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,8,1.960784314,408,°¡³ª,Ê¥?,Ghana,9236,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,1,2.040816327,49,°¡ºÀ,Ê¥Üï,Gabon,9235,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,3,4.347826087,69,¿¡Æ¼¿ÀÇÇ¾Æ,äïßÝä­Ýï?,Ethiopia,9234,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,2,10.52631579,19,¼ö´Ü,?Ó¡,Sudan,9233,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,4,0.750469043,533,ÄÚÆ®µðºÎ¾Æ¸£,Î¡÷åîèè¿,Cote d&acute;Ivoire,9232,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,20,8.968609865,223,DRÄá°í,DR?Íý,Congo,9231,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,19,4.288939052,443,ºÎ¸£Å°³ªÆÄ¼Ò,øÖÐñ?Ûößã,Burkina Faso,9230,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,3,4.109589041,73,Åä°í,ÒýÊ¨,Togo,9229,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,25,1.232741617,2028,³²¾ÆÇÁ¸®Ä«°øÈ­±¹,ÑõÞªÍìûú?,Republic of South Africa,9228,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,10,1.245330012,803,Ä«¸Þ·é,ËÓ?×Ì,Cameroon,9227,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,2,0.71942446,278,¼¼³×°¥,ßÝ?Ê¥?,Senegal,9226,2020-04-13 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-13 10:36,10,3.144654088,318,³ªÀÌÁö¸®¾Æ,Òùìí××?,Nigeria,9225,2020-04-13 9:00,
